File Name,Mobile phase,Gradient,Instrument,Optimalization,Sample,RT (min),Spermine,Spermidine,Putrescine
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.287,1943,69,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.29,2134,65,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.294,2634,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.298,2633,70,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.302,2647,83,31
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.305,2609,65,110
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.309,2720,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.313,2316,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.317,2901,17,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.32,3120,15,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.324,3149,28,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.328,2846,118,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.332,2749,22,17
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.335,2600,238,50
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.339,3018,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.343,1978,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.346,2561,442,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.35,2655,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.354,2499,0,43
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.358,2743,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.361,2880,100,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.365,2656,0,24
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.38,2554,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.384,2342,122,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.388,2161,35,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.391,2132,0,139
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.395,1950,460,71
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.399,2114,76,14
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.403,2342,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.406,2102,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.41,2266,0,1033
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.414,2418,34,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.418,1580,15,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.421,1637,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.425,2286,17,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.429,2044,32,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.432,1675,0,249
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.436,1980,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.44,1809,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.444,1339,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.447,1753,13,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.451,1392,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.455,1805,26,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.459,1676,279,16
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.462,1712,44,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.466,1572,69,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.47,1198,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.474,1499,0,118
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.477,1486,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.481,1411,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.485,1067,37,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.489,1580,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.492,983,0,219
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.496,1055,23,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.5,867,0,540
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.503,1171,92,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.507,914,13,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.511,1080,0,31
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.515,877,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.518,1161,19,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.522,1057,0,98
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.526,1064,34,245
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.53,1254,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.533,758,55,29
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.537,1391,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.541,826,0,34
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.545,1134,167,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.548,1051,33,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.552,1170,13,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.556,1210,201,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.56,1353,104,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.563,1286,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.567,1023,147,132
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.571,1144,96,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.574,1460,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.578,1074,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.582,869,16,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.586,1070,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.589,1318,26,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.593,1198,578,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.597,1262,54,40
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.601,1153,302,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.604,1062,17,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.608,1113,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.612,863,30,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.616,1151,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.619,1398,0,41
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.623,1168,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.627,1354,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.631,1218,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.634,1720,36,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.638,1273,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.642,1052,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.645,1292,0,425
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.649,1193,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.653,1095,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.657,1355,37,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.66,1627,152,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.664,1002,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.668,924,0,145
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.672,1358,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.675,1059,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.679,1406,44,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.683,1027,0,711
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.687,1247,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.69,986,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.694,629,64,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.698,505,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.702,0,74,793
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.705,1067,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.709,1061,0,25
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.713,760,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.716,813,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.72,864,37,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.724,492,0,38
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.728,1181,546,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.731,809,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.735,817,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.739,483,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.743,621,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.746,539,72,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.75,123,200,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.754,573,29,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.758,611,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.761,775,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.765,529,0,53
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.769,637,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.773,483,23,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.776,450,0,170
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.78,549,24,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.784,388,34,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.787,1065,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.791,306,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.795,503,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.799,186,0,18
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.802,359,13,28
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.806,467,15,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.81,115,44,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.814,0,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.817,519,328,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.821,187,0,81
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.825,298,20,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.829,253,0,220
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.832,214,28,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.836,424,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.84,342,0,17
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.844,252,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.847,250,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.851,205,174,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.855,311,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.858,112,0,379
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.862,335,605,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.866,272,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.87,91,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.873,109,49,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.877,239,29,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.881,291,0,264
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.885,567,32,14
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.888,480,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.892,136,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.896,180,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.9,86,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.903,198,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.918,73,20,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.922,85,20,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.926,182,0,15
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.93,208,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.933,175,411,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.937,91,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.941,89,291,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.944,254,37,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.948,0,0,9
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.952,147,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.956,210,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.959,136,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.963,107,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.967,0,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.971,106,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.974,105,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.978,96,114,187
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.982,118,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.986,183,38,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.989,52,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.993,132,985,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,1.997,179,0,95
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.001,0,29,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.004,266,258,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.008,79,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.012,176,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.016,57,14,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.019,445,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.023,0,79,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.027,0,47,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.03,177,14,436
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.034,0,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.038,70,29,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.042,115,18,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.045,126,156,45
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.049,320,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.053,0,21,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.057,68,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.06,22,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.064,14,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.068,0,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.072,33,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.075,178,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.079,37,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.083,0,0,21
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.086,38,35,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.09,18,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.094,0,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.098,0,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.101,136,22,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.105,53,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.109,153,16,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.113,0,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.116,45,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.12,140,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.124,0,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.128,0,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.131,62,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.135,110,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.139,109,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.143,38,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.146,68,15,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.15,0,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.154,113,47,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.158,181,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.161,32,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.165,63,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.169,0,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.172,0,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.176,0,0,84
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.18,0,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.184,0,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.187,0,60,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.191,37,69,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.195,0,17,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.199,17,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.202,41,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.206,0,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.21,17,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.214,0,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.217,113,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.221,0,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.225,0,33,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.228,0,19,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.232,29,38,29
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.236,0,19,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.24,0,16,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.243,0,0,22
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.247,85,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.251,0,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.255,48,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.258,0,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.262,21,16,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.266,0,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.27,0,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.273,17,0,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.277,45,48,0
20240913_PA_Test_PA_009,MP1,Grad1,G2,Mobile phase,PA mix 10 然,2.281,20,0,0
